Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,105.180000,106.000000,103.000000,103.949997,102.334663,538275
2020-07-01,105.779999,106.000000,103.279999,105.389999,103.952286,192705
2020-07-02,106.000000,107.559998,104.720001,105.059998,104.619476,117105
2020-07-03,106.779999,106.779999,104.400002,106.080002,105.635208,116380
2020-07-06,106.800003,109.919998,106.139999,109.449997,108.991066,382990
2020-07-07,110.349998,111.519997,108.519997,109.739998,109.279854,420425
2020-07-08,109.800003,113.349998,109.629997,110.849998,110.385193,179490
2020-07-09,112.000000,114.989998,111.400002,114.360001,113.880486,277200
2020-07-10,114.599998,120.760002,112.400002,119.510002,119.008896,722500
2020-07-13,121.580002,125.599998,119.839996,124.709999,124.187080,560465
2020-07-14,125.599998,126.010002,119.779999,123.339996,122.822823,525280
2020-07-15,124.339996,127.379997,123.160004,125.099998,124.575455,514600
2020-07-16,125.000000,127.199997,121.000000,125.699997,125.172935,368360
2020-07-17,126.580002,130.729996,126.029999,128.100006,127.562881,515010
2020-07-20,130.000000,131.539993,128.289993,130.369995,129.823349,201640
2020-07-21,131.000000,131.479996,128.009995,129.960007,129.415070,164630
2020-07-22,130.399994,135.880005,129.610001,135.270004,134.702805,539185
2020-07-23,133.600006,144.399994,133.600006,143.690002,143.087509,633150
2020-07-24,144.800003,148.440002,140.800003,145.610001,144.999466,723250
2020-07-27,146.399994,146.839996,142.600006,144.919998,144.312332,222815
2020-07-28,144.000000,153.000000,144.000000,151.940002,151.302902,688865
2020-07-29,152.789993,158.800003,151.690002,152.800003,152.159302,563060
2020-07-30,154.000000,159.990005,151.990005,158.179993,157.516739,1227680
2020-07-31,166.000000,188.720001,162.000000,186.720001,185.937073,3865670
2020-08-03,191.000000,216.000000,190.979996,201.210007,200.366318,4174460
2020-08-04,202.199997,204.570007,190.570007,202.250000,201.401947,1110840
2020-08-05,202.399994,210.720001,199.000000,205.720001,204.857407,1524845
2020-08-06,207.380005,209.000000,201.169998,206.660004,205.793457,923950
2020-08-07,208.000000,208.389999,202.000000,204.559998,203.702255,535730
2020-08-10,206.000000,225.009995,206.000000,225.009995,224.066528,1890760
2020-08-11,230.000000,232.000000,204.250000,210.279999,209.398285,1342430
2020-08-12,210.199997,210.199997,200.399994,205.759995,204.897232,395825
2020-08-13,206.960007,216.289993,204.050003,206.110001,205.245773,642095
2020-08-14,207.220001,210.720001,198.649994,201.929993,201.083298,475600
2020-08-17,204.759995,209.940002,203.339996,208.899994,208.024078,220960
2020-08-18,210.000000,214.050003,207.550003,210.979996,210.095337,462810
2020-08-19,213.000000,216.899994,210.199997,212.669998,211.778275,170245
2020-08-20,212.100006,218.960007,210.899994,214.520004,213.620514,422580
2020-08-21,215.479996,234.800003,215.479996,228.389999,227.432358,783565
2020-08-24,231.000000,249.000000,231.000000,238.110001,237.111588,1403360
2020-08-25,240.009995,243.119995,229.389999,231.300003,230.330154,860380
2020-08-26,231.000000,233.000000,221.000000,230.059998,229.095352,577440
2020-08-27,230.059998,243.809998,228.800003,238.309998,237.310745,789145
2020-08-28,239.000000,240.639999,231.350006,232.830002,231.853729,441700
2020-08-31,234.000000,238.419998,209.550003,225.809998,224.863159,1363615
2020-09-01,223.020004,228.000000,210.729996,224.429993,223.488953,355555
2020-09-02,227.740005,233.199997,224.000000,232.440002,231.465363,289495
2020-09-03,234.979996,242.199997,226.020004,237.940002,236.942307,454120
2020-09-04,230.199997,247.399994,229.710007,236.440002,235.448593,839190
2020-09-07,238.169998,244.000000,235.320007,240.059998,239.053421,515150
2020-09-08,240.009995,246.000000,239.020004,240.210007,239.202789,453815
2020-09-09,237.399994,243.690002,237.399994,242.330002,241.313904,165950
2020-09-10,244.410004,252.630005,244.410004,247.389999,246.352676,612975
2020-09-11,248.000000,253.600006,247.550003,251.580002,250.525116,377265
2020-09-14,255.050003,270.000000,255.050003,266.510010,265.392517,679385
2020-09-15,269.399994,271.980011,264.230011,268.390015,267.264648,416185
2020-09-16,272.980011,272.980011,263.929993,269.429993,268.300262,275570
2020-09-17,269.440002,285.000000,268.489990,281.100006,279.921326,533660
2020-09-18,290.000000,304.000000,286.200012,298.720001,297.467468,1162410
2020-09-21,300.600006,309.959991,278.290009,285.309998,284.113678,1394830
2020-09-22,285.000000,287.040009,257.000000,284.630005,283.436523,1313990
2020-09-23,289.880005,298.880005,270.200012,273.260010,272.114227,711430
2020-09-24,266.399994,269.459991,249.289993,258.279999,257.197021,1311430
2020-09-25,261.000000,271.920013,255.000000,265.420013,264.307068,457990
2020-09-28,269.790009,291.959991,269.790009,291.959991,290.735779,953430
2020-09-29,297.000000,308.000000,284.000000,289.149994,287.937592,459262
2020-09-30,290.500000,294.600006,285.799988,287.049988,285.846375,160423
2020-10-01,290.500000,293.000000,277.000000,280.399994,279.224243,134091
2020-10-05,277.700012,298.950012,265.000000,295.399994,294.161346,857591
2020-10-06,301.899994,317.799988,298.399994,311.049988,309.745728,501354
2020-10-07,312.899994,328.000000,312.000000,326.000000,324.633057,329813
2020-10-08,333.700012,343.200012,327.000000,338.299988,336.881470,903953
2020-10-09,341.700012,341.700012,325.000000,326.600006,325.230560,557508
2020-10-12,327.200012,334.500000,312.600006,331.899994,330.508301,834605
2020-10-13,333.899994,336.500000,324.000000,326.700012,325.330170,149938
2020-10-14,326.850006,327.799988,317.500000,325.350006,323.985779,120597
2020-10-15,326.950012,331.000000,313.700012,316.049988,314.724792,136498
2020-10-16,317.149994,328.000000,308.200012,326.149994,324.782440,487604
2020-10-19,330.200012,337.250000,327.000000,332.000000,330.607910,422179
2020-10-20,330.200012,341.250000,330.200012,336.850006,335.437592,444110
2020-10-21,339.200012,341.500000,326.149994,333.700012,332.300781,388442
2020-10-22,334.000000,338.899994,325.450012,336.450012,335.039276,136159
2020-10-23,339.399994,341.000000,334.149994,335.500000,334.093231,176019
2020-10-26,339.000000,339.649994,313.600006,316.000000,314.675018,248454
2020-10-27,317.299988,325.549988,301.000000,323.500000,322.143555,575238
2020-10-28,325.950012,329.649994,320.049988,322.649994,321.297119,125186
2020-10-29,316.000000,337.750000,309.700012,330.350006,328.964844,1026343
2020-10-30,337.000000,345.000000,316.250000,319.200012,317.861603,1076988
2020-11-02,321.000000,321.000000,298.250000,300.750000,299.488922,533664
2020-11-03,304.899994,305.200012,287.500000,291.299988,290.078552,388149
2020-11-04,291.049988,296.149994,271.000000,277.200012,276.037689,414367
2020-11-05,280.500000,290.000000,280.000000,282.100006,280.917145,565741
2020-11-06,280.700012,285.450012,275.500000,276.850006,275.689148,420154
2020-11-09,279.000000,283.600006,260.299988,264.299988,263.191742,917014
2020-11-10,263.799988,275.000000,254.000000,259.500000,259.196442,909021
2020-11-11,251.000000,285.000000,251.000000,282.100006,281.770020,866201
2020-11-12,284.899994,295.000000,284.000000,289.200012,288.861725,274057
2020-11-13,289.000000,295.000000,278.500000,283.950012,283.617859,287210
2020-11-17,291.950012,291.950012,277.500000,279.350006,279.023224,254560
2020-11-18,279.500000,281.399994,270.600006,271.450012,271.132477,120335
2020-11-19,271.500000,276.350006,266.350006,268.649994,268.335754,269293
2020-11-20,270.000000,284.000000,266.100006,282.649994,282.319366,330664
2020-11-23,284.250000,291.799988,284.200012,290.049988,289.710693,151429
2020-11-24,292.899994,294.700012,286.500000,289.750000,289.411072,103069
2020-11-25,290.899994,292.299988,282.049988,285.049988,284.716553,191513
2020-11-26,294.899994,298.799988,289.399994,292.250000,291.908142,165981
2020-11-27,293.899994,320.899994,291.100006,317.149994,316.779022,384963
2020-12-01,319.899994,326.750000,310.500000,322.600006,322.222656,464245
2020-12-02,324.700012,325.149994,317.000000,321.000000,320.624512,139477
2020-12-03,324.000000,324.000000,318.000000,319.649994,319.276093,97266
2020-12-04,321.899994,334.350006,317.200012,331.649994,331.262054,271833
2020-12-07,334.450012,335.750000,330.000000,331.600006,331.212128,313196
2020-12-08,337.000000,339.000000,322.600006,332.549988,332.160980,170531
2020-12-09,335.799988,335.799988,326.700012,328.700012,328.315521,205501
2020-12-10,328.500000,334.399994,320.000000,330.149994,329.763794,390442
2020-12-11,332.899994,332.899994,324.000000,328.649994,328.265564,61970
2020-12-14,329.799988,332.000000,326.549988,328.350006,327.965912,58681
2020-12-15,328.399994,331.450012,324.049988,328.299988,327.915955,71760
2020-12-16,331.500000,344.850006,328.899994,339.000000,338.603455,295452
2020-12-17,341.649994,352.000000,339.000000,342.100006,341.699829,405319
2020-12-18,344.500000,355.500000,334.899994,354.049988,353.635834,154173
2020-12-21,355.000000,365.649994,310.000000,331.200012,330.812592,1030149
2020-12-22,330.000000,347.000000,322.000000,337.450012,337.055298,270827
2020-12-23,344.399994,347.000000,337.649994,344.049988,343.647552,214212
2020-12-24,345.149994,354.299988,345.149994,348.399994,347.992462,121401
2020-12-28,353.899994,354.000000,345.799988,347.549988,347.143433,196435
2020-12-29,349.799988,351.899994,340.049988,346.200012,345.795044,93852
2020-12-30,349.399994,353.000000,340.799988,349.850006,349.440765,270560
2020-12-31,351.000000,359.000000,348.350006,353.149994,352.736908,103816
2021-01-01,357.899994,357.899994,351.549988,353.250000,352.836792,111086
2021-01-04,355.000000,361.399994,350.299988,359.100006,358.679962,83937
2021-01-05,359.100006,365.000000,352.000000,359.250000,358.829773,120944
2021-01-06,360.950012,363.700012,353.200012,355.799988,355.383789,214216
2021-01-07,358.350006,358.350006,351.500000,353.049988,352.637024,149561
2021-01-08,352.049988,360.250000,352.000000,353.549988,353.136414,163788
2021-01-11,359.000000,359.000000,347.000000,350.149994,349.740417,56875
2021-01-12,349.950012,355.450012,348.000000,352.500000,352.087677,105523
2021-01-13,354.899994,355.000000,343.200012,348.049988,347.642853,62352
2021-01-14,348.049988,377.299988,346.149994,367.049988,366.620636,239633
2021-01-15,369.899994,375.700012,361.549988,369.750000,369.317474,380577
2021-01-18,370.000000,372.049988,352.500000,355.899994,355.483673,144185
2021-01-19,365.000000,365.000000,358.549988,363.049988,362.625305,160199
2021-01-20,365.000000,377.049988,365.000000,371.950012,371.514923,132947
2021-01-21,375.750000,379.350006,366.250000,370.100006,369.667084,247955
2021-01-22,371.000000,374.700012,366.649994,370.649994,370.216431,85441
2021-01-25,374.000000,385.799988,362.649994,379.350006,378.906250,525914
2021-01-27,381.000000,381.750000,364.299988,366.200012,365.771667,124124
2021-01-28,363.899994,366.350006,350.149994,357.750000,357.331512,290906
2021-01-29,367.799988,374.899994,340.000000,345.200012,344.796204,255493
2021-02-01,347.000000,354.600006,333.250000,350.049988,349.640533,211533
2021-02-02,353.399994,359.149994,344.450012,346.100006,345.695160,153447
2021-02-03,350.950012,352.799988,340.000000,341.649994,341.250366,126877
2021-02-04,342.899994,347.950012,341.299988,346.799988,346.394318,66760
2021-02-05,346.799988,349.850006,341.149994,341.950012,341.550018,202042
2021-02-08,346.750000,359.000000,341.000000,356.950012,356.950012,418184
2021-02-09,364.600006,365.000000,358.149994,361.049988,361.049988,184154
2021-02-10,361.049988,363.299988,355.399994,359.049988,359.049988,245212
2021-02-11,358.000000,369.500000,356.299988,367.350006,367.350006,132767
2021-02-12,368.950012,380.000000,366.000000,375.600006,375.600006,312972
2021-02-15,377.899994,379.250000,367.649994,368.850006,368.850006,106834
2021-02-16,371.950012,374.899994,365.000000,372.450012,372.450012,214859
2021-02-17,375.600006,377.700012,364.299988,366.850006,366.850006,93673
2021-02-18,361.100006,374.600006,361.100006,369.000000,369.000000,215020
2021-02-19,370.000000,373.450012,362.850006,365.250000,365.250000,67820
2021-02-22,368.500000,369.200012,355.149994,358.049988,358.049988,79639
2021-02-23,359.950012,364.700012,358.149994,361.149994,361.149994,53330
2021-02-24,364.899994,364.899994,357.000000,361.149994,361.149994,162190
2021-02-25,364.399994,364.399994,356.350006,357.350006,357.350006,121867
2021-02-26,356.000000,356.899994,347.149994,350.399994,350.399994,123747
2021-03-01,354.700012,368.850006,352.399994,363.500000,363.500000,312885
2021-03-02,368.799988,369.600006,358.600006,362.049988,362.049988,132617
2021-03-03,363.200012,370.100006,363.200012,364.600006,364.600006,190859
2021-03-04,364.899994,382.500000,363.200012,368.350006,368.350006,4001310
2021-03-05,369.149994,374.200012,348.799988,351.299988,351.299988,253725
2021-03-08,353.000000,359.799988,341.750000,343.000000,343.000000,401761
2021-03-09,343.899994,352.600006,336.149994,347.899994,347.899994,440744
2021-03-10,349.100006,367.500000,349.100006,364.799988,364.799988,413631
2021-03-12,365.200012,373.700012,361.000000,363.000000,363.000000,168354
2021-03-15,366.000000,366.000000,351.500000,357.000000,357.000000,95089
2021-03-16,355.799988,363.549988,354.000000,361.549988,361.549988,147594
2021-03-17,355.700012,362.049988,344.000000,349.100006,349.100006,175493
2021-03-18,352.000000,354.350006,341.250000,343.250000,343.250000,90237
2021-03-19,343.250000,364.000000,334.000000,360.600006,360.600006,161371
2021-03-22,360.750000,366.500000,356.200012,361.250000,361.250000,166700
2021-03-23,363.799988,363.799988,357.899994,361.100006,361.100006,50897
2021-03-24,361.500000,364.799988,355.000000,356.000000,356.000000,95414
2021-03-25,356.000000,356.750000,346.049988,348.100006,348.100006,90201
2021-03-26,350.950012,356.500000,348.100006,355.250000,355.250000,696867
2021-03-30,359.500000,363.649994,356.600006,360.250000,360.250000,244961
2021-03-31,361.950012,363.299988,357.250000,362.049988,362.049988,62241
2021-04-01,360.600006,369.000000,360.600006,365.399994,365.399994,167677
2021-04-05,368.000000,376.500000,362.100000,374.000000,374.000000,200000
2021-04-06,377.400000,402.800000,376.100000,398.750000,398.750000,200000
2021-04-07,405.600000,426.650000,405.450000,420.650000,420.650000,143000
2021-04-08,425.000000,429.950000,415.150000,420.700000,420.700000,523000
2021-04-09,419.600000,427.800000,411.000000,421.400000,421.400000,367000
2021-04-12,417.400000,437.900000,405.000000,416.500000,416.500000,767000
2021-04-13,420.000000,448.000000,417.200000,439.800000,439.800000,713000
2021-04-15,443.550000,446.800000,431.000000,436.500000,436.500000,297000
2021-04-16,434.900000,452.300000,430.500000,446.500000,446.500000,513000
2021-04-19,439.000000,450.549988,433.549988,440.750000,440.031372,144138
2021-04-20,441.700012,449.750000,436.500000,443.399994,442.677032,233700
2021-04-22,440.250000,465.299988,440.250000,453.350006,452.610840,437926
2021-04-23,457.450012,470.000000,455.500000,463.600006,462.844116,190963
2021-04-26,468.250000,477.200012,461.399994,465.149994,464.391571,275352
2021-04-27,465.350006,472.000000,454.100006,467.350006,466.588013,184728
2021-04-28,474.000000,477.000000,464.000000,474.450012,473.676422,278743
2021-04-29,478.200012,482.649994,450.649994,458.049988,457.303131,496173
2021-04-30,458.049988,466.500000,450.000000,453.100006,452.361237,257446
2021-05-03,456.500000,479.899994,456.500000,476.899994,476.122406,620773
2021-05-04,480.049988,504.000000,479.299988,491.100006,490.299286,377290
2021-05-05,493.000000,498.750000,486.799988,491.350006,490.548859,271528
2021-05-06,495.950012,496.250000,477.250000,481.500000,480.714935,200964
2021-05-07,482.350006,498.500000,480.450012,487.450012,486.655243,386657
2021-05-10,491.899994,494.399994,487.450012,490.649994,489.850006,225430
2021-05-11,489.799988,493.250000,485.950012,491.399994,491.399994,176625
2021-05-12,492.700012,492.700012,482.049988,484.299988,484.299988,90116
2021-05-14,489.950012,489.950012,465.100006,468.250000,468.250000,124021
2021-05-17,468.250000,476.899994,460.000000,472.750000,472.750000,227976
2021-05-18,472.750000,484.299988,470.000000,480.250000,480.250000,51390
2021-05-19,480.399994,492.049988,479.000000,486.100006,486.100006,70494
2021-05-20,491.000000,491.000000,480.299988,481.750000,481.750000,45883
2021-05-21,484.950012,491.750000,480.799988,488.299988,488.299988,138006
2021-05-24,492.000000,518.750000,492.000000,514.799988,514.799988,305474
2021-05-25,519.900024,523.750000,512.799988,515.500000,515.500000,231488
2021-05-26,518.849976,526.549988,510.000000,523.650024,523.650024,103889
2021-05-27,526.000000,527.700012,516.349976,520.200012,520.200012,217313
2021-05-28,520.200012,527.650024,520.200012,521.750000,521.750000,71634
2021-05-31,526.799988,526.900024,516.549988,523.750000,523.750000,76685
2021-06-01,526.950012,536.849976,517.150024,532.450012,532.450012,139408
2021-06-02,532.000000,539.000000,528.450012,536.400024,536.400024,112948
2021-06-03,539.000000,542.400024,534.000000,537.349976,537.349976,170873
2021-06-04,538.950012,549.799988,536.349976,546.700012,546.700012,164959
2021-06-07,547.950012,574.099976,545.000000,572.000000,572.000000,344617
2021-06-08,574.500000,641.950012,574.500000,608.450012,608.450012,769658
2021-06-09,615.000000,623.700012,601.099976,610.549988,610.549988,327815
2021-06-10,612.049988,639.500000,609.549988,616.000000,616.000000,653024
2021-06-11,620.049988,621.599976,609.150024,611.500000,611.500000,156607
2021-06-14,614.900024,627.700012,592.500000,621.599976,621.599976,414479
2021-06-15,626.950012,630.900024,621.900024,623.250000,623.250000,158987
2021-06-16,624.849976,625.799988,616.849976,618.750000,618.750000,86162
2021-06-17,615.000000,625.049988,608.700012,611.049988,611.049988,207013
2021-06-18,613.000000,618.099976,590.000000,593.150024,593.150024,383818
2021-06-21,586.000000,606.900024,577.750000,602.299988,602.299988,135901
2021-06-22,610.700012,618.150024,607.750000,613.299988,613.299988,76281
2021-06-23,618.000000,619.349976,611.799988,615.150024,615.150024,54985
2021-06-24,615.000000,628.299988,611.650024,625.599976,625.599976,265376
2021-06-25,630.000000,682.950012,628.950012,650.650024,650.650024,499639
2021-06-28,658.849976,683.400024,657.349976,676.250000,676.250000,267798


